1686557816.539,2023-06-12 08:16:56.539,0,1000.0,1.0000000009313084,0,12.190490606841397,91911228278,cold_to_warm_disk_process
1686557816.894,2023-06-12 08:16:56.894,0,1000.0,1.687499991385252,0,12.185408315773834,91911395973,cold_to_warm_disk_process
1686557817.272,2023-06-12 08:16:57.272,0,1000.0,1.687499991385252,0,12.185408315773834,91912063912,cold_to_warm_disk_process
1686557817.632,2023-06-12 08:16:57.632,0,1000.0,1.687499991385252,0,12.185408315773834,91912605176,cold_to_warm_disk_process
1686557817.997,2023-06-12 08:16:57.997,0,1000.0,0.9999999980209395,0,12.178887870399384,91913739414,cold_to_warm_disk_process
1686557818.608,2023-06-12 08:16:58.608,1,1000.0,0.9999999980209395,0,12.178887870399384,91918632457,cold_to_warm_disk_process
1686557819.086,2023-06-12 08:16:59.086,1,1000.0,5.502988046765196,0,12.36928487533335,91920303856,cold_to_warm_disk_process
1686557819.521,2023-06-12 08:16:59.521,1,1000.0,5.502988046765196,0,12.36928487533335,91921995528,cold_to_warm_disk_process
1686557819.965,2023-06-12 08:16:59.965,1,1000.0,1.7946787125217725,0,12.400388009156899,91923302436,cold_to_warm_disk_process
1686557820.393,2023-06-12 08:17:00.393,1,1000.0,1.7946787125217725,0,12.400388009156899,91924940394,cold_to_warm_disk_process
1686557820.826,2023-06-12 08:17:00.826,1,1000.0,0.6250000005820624,0,12.386140531320015,91926622283,cold_to_warm_disk_process
1686557821.244,2023-06-12 08:17:01.244,1,1000.0,0.6250000005820624,0,12.386140531320015,91927876623,cold_to_warm_disk_process
1686557821.691,2023-06-12 08:17:01.691,1,1000.0,0.6250000005820624,0,12.386140531320015,91929426113,cold_to_warm_disk_process
1686557822.107,2023-06-12 08:17:02.107,1,1000.0,4.536390837267092,0,12.437938461864718,91931090852,cold_to_warm_disk_process
1686557822.512,2023-06-12 08:17:02.512,1,1000.0,4.536390837267092,0,12.437938461864718,91932296099,cold_to_warm_disk_process
1686557822.934,2023-06-12 08:17:02.934,1,1000.0,6.657472419353553,0,12.268504384115902,91933440404,cold_to_warm_disk_process
1686557823.343,2023-06-12 08:17:03.343,1,1000.0,6.657472419353553,0,12.268504384115902,91935084666,cold_to_warm_disk_process
1686557823.746,2023-06-12 08:17:03.746,1,1000.0,6.657472419353553,0,12.268504384115902,91936189016,cold_to_warm_disk_process
1686557824.152,2023-06-12 08:17:04.152,1,1000.0,5.24999999615828,0,12.282837176191332,91937424798,cold_to_warm_disk_process
1686557824.596,2023-06-12 08:17:04.596,1,1000.0,5.24999999615828,0,12.282837176191332,91938911800,cold_to_warm_disk_process
1686557825.163,2023-06-12 08:17:05.163,1,1000.0,4.62500000139697,0,12.29618276064932,91940404051,cold_to_warm_disk_process
1686557825.567,2023-06-12 08:17:05.567,1,1000.0,4.62500000139697,0,12.29618276064932,91941633135,cold_to_warm_disk_process
1686557825.984,2023-06-12 08:17:05.984,1,1000.0,5.624999993597157,0,12.281204017910627,91942856021,cold_to_warm_disk_process
1686557826.416,2023-06-12 08:17:06.416,1,1000.0,5.624999993597157,0,12.281204017910627,91944486107,cold_to_warm_disk_process
1686557826.828,2023-06-12 08:17:06.828,1,1000.0,5.000000004656599,0,12.317060373595925,91945639988,cold_to_warm_disk_process
1686557827.263,2023-06-12 08:17:07.263,1,1000.0,5.000000004656599,0,12.317060373595925,91946917400,cold_to_warm_disk_process
1686557827.683,2023-06-12 08:17:07.683,1,1000.0,5.000000004656599,0,12.317060373595925,91948567383,cold_to_warm_disk_process
1686557828.085,2023-06-12 08:17:08.085,1,1000.0,6.937499999185093,0,12.282885927184784,91949836579,cold_to_warm_disk_process
1686557828.489,2023-06-12 08:17:08.489,1,1000.0,6.937499999185093,0,12.282885927184784,91951040378,cold_to_warm_disk_process
1686557828.899,2023-06-12 08:17:08.899,1,1000.0,8.812500003841691,0,12.260728600660014,91952684866,cold_to_warm_disk_process
1686557829.308,2023-06-12 08:17:09.308,1,1000.0,8.812500003841691,0,12.260728600660014,91953899964,cold_to_warm_disk_process
1686557829.707,2023-06-12 08:17:09.707,1,1000.0,8.812500003841691,0,12.260728600660014,91955239792,cold_to_warm_disk_process
1686557830.14,2023-06-12 08:17:10.140,1,1000.0,14.687499997671694,0,12.287566022556353,91956876122,cold_to_warm_disk_process
1686557830.545,2023-06-12 08:17:10.545,1,1000.0,14.687499997671694,0,12.287566022556353,91958090729,cold_to_warm_disk_process
1686557830.955,2023-06-12 08:17:10.955,1,1000.0,14.374999995925464,0,12.290686086137399,91959371507,cold_to_warm_disk_process
1686557831.37,2023-06-12 08:17:11.370,1,1000.0,14.374999995925464,0,12.290686086137399,91960604568,cold_to_warm_disk_process
1686557831.809,2023-06-12 08:17:11.809,1,1000.0,13.687499999650754,0,12.28121620565899,91962351823,cold_to_warm_disk_process
1686557832.224,2023-06-12 08:17:12.224,1,1000.0,13.687499999650754,0,12.28121620565899,91963478529,cold_to_warm_disk_process
1686557832.643,2023-06-12 08:17:12.643,1,1000.0,13.687499999650754,0,12.28121620565899,91964709295,cold_to_warm_disk_process
1686557833.066,2023-06-12 08:17:13.066,1,1000.0,13.812500005587921,0,12.315244399089769,91966317094,cold_to_warm_disk_process
1686557833.474,2023-06-12 08:17:13.474,1,1000.0,13.812500005587921,0,12.315244399089769,91967508810,cold_to_warm_disk_process
1686557833.888,2023-06-12 08:17:13.888,1,1000.0,11.687499994877726,0,12.308858018947317,91968776851,cold_to_warm_disk_process
1686557834.306,2023-06-12 08:17:14.306,1,1000.0,11.687499994877726,0,12.308858018947317,91970435919,cold_to_warm_disk_process
1686557834.726,2023-06-12 08:17:14.726,1,1000.0,11.687499994877726,0,12.308858018947317,91971710636,cold_to_warm_disk_process
1686557835.158,2023-06-12 08:17:15.158,1,1000.0,11.625000005005859,0,12.349784477951815,91972923048,cold_to_warm_disk_process
1686557835.63,2023-06-12 08:17:15.630,1,1000.0,11.625000005005859,0,12.349784477951815,91974684904,cold_to_warm_disk_process
1686557836.033,2023-06-12 08:17:16.033,1,1000.0,13.625000001047738,0,12.27706018346705,91975914067,cold_to_warm_disk_process
