1686557481.844,2023-06-12 08:11:21.844,1,1000.0,0.9374999994179376,0,12.796221700505342,91232982648,active_state
1686557482.406,2023-06-12 08:11:22.406,1,1000.0,0.9374999994179376,0,12.796221700505342,91234507917,active_state
1686557482.964,2023-06-12 08:11:22.964,1,1000.0,2.4375000037252903,0,12.824204770747844,91236006681,active_state
1686557483.513,2023-06-12 08:11:23.513,1,1000.0,2.4375000037252903,0,12.824204770747844,91237483461,active_state
1686557484.067,2023-06-12 08:11:24.067,1,1000.0,0.6874999962747097,0,12.839025072757812,91239030897,active_state
1686557484.613,2023-06-12 08:11:24.613,1,1000.0,0.6874999962747097,0,12.839025072757812,91240093825,active_state
1686557485.168,2023-06-12 08:11:25.168,1,1000.0,0.7500000036088892,0,12.868994745983558,91241609519,active_state
1686557485.722,2023-06-12 08:11:25.722,1,1000.0,0.7500000036088892,0,12.868994745983558,91243181484,active_state
1686557486.275,2023-06-12 08:11:26.275,1,1000.0,1.9374999916180968,0,12.854442574437588,91244603687,active_state
1686557486.82,2023-06-12 08:11:26.820,1,1000.0,1.0624999966239557,0,12.849214030389664,91246125488,active_state
1686557487.371,2023-06-12 08:11:27.371,1,1000.0,1.0624999966239557,0,12.849214030389664,91247592648,active_state
1686557487.922,2023-06-12 08:11:27.922,1,1000.0,2.187500006402857,0,12.856502303911013,91248629977,active_state
1686557488.501,2023-06-12 08:11:28.501,1,1000.0,2.187500006402857,0,12.856502303911013,91250247821,active_state
1686557489.093,2023-06-12 08:11:29.093,1,1000.0,0.7499999977881089,0,12.848970275422394,91251721922,active_state
1686557489.654,2023-06-12 08:11:29.654,1,1000.0,0.7499999977881089,0,12.848970275422394,91253216980,active_state
1686557490.199,2023-06-12 08:11:30.199,1,1000.0,1.7499999958090484,0,12.847507745618778,91254648939,active_state
1686557490.77,2023-06-12 08:11:30.770,1,1000.0,1.7499999958090484,0,12.847507745618778,91255978504,active_state
1686557491.385,2023-06-12 08:11:31.385,1,1000.0,1.3750000071013204,0,12.850128111516923,91257602784,active_state
1686557491.941,2023-06-12 08:11:31.941,1,1000.0,1.7499999987194315,0,12.839281015473444,91258707528,active_state
1686557492.505,2023-06-12 08:11:32.505,1,1000.0,1.7499999987194315,0,12.839281015473444,91260335164,active_state
1686557493.075,2023-06-12 08:11:33.075,1,1000.0,1.0624999995343245,0,12.8284217316816,91261879762,active_state
1686557493.621,2023-06-12 08:11:33.621,1,1000.0,1.0624999995343245,0,12.8284217316816,91263370727,active_state
1686557494.168,2023-06-12 08:11:34.168,1,1000.0,0.875000000814893,0,12.82507010088165,91264903282,active_state
1686557494.72,2023-06-12 08:11:34.720,1,1000.0,0.875000000814893,0,12.82507010088165,91265966680,active_state
1686557495.297,2023-06-12 08:11:35.297,1,1000.0,1.249999998253756,0,12.851663767810717,91267438460,active_state
1686557495.852,2023-06-12 08:11:35.852,1,1000.0,1.6874999972060323,0,12.862120855906568,91268926209,active_state
